False,"[28, 80, 53]",cn,A Hong Kong detective teams up with his female Red Chinese counterpart to stop a Chinese drug czar.,27.15,1992-07-04,Police Story 3: Super Cop,6.8,433
False,"[27, 53]",en,An American family takes a dream trip to the Australian outback and soon draws the attention of notorious serial killer Mick Taylor. A hellish nightmare ensues as the two children escape only to be hunted by Australia’s most infamous murderer.,25.509,2024-01-05,Wolf Creek 3,0,0
False,"[28, 10751, 18]",en,"Daniel, a fatherless teenager, arrives in Los Angeles and becomes the object of bullying by a gang of karate students when he strikes up a relationship with Ali, the gang leader’s ex-girlfriend, so Daniel asks Miyagi, a master of martial arts, to help him learn karate.",32.049,1984-06-22,The Karate Kid,7.2,3832
False,"[878, 35, 18]",en,"A terminally ill woman opts for a cloning procedure to ease her loss on her friends and family. When she makes a miraculous recovery, her attempts to have her clone decommissioned fail and lead to a court-mandated duel to the death.",25.929,2022-03-18,Dual,6,242
False,"[12, 35, 10751, 14]",en,"Dora, a girl who has spent most of her life exploring the jungle with her parents, now must navigate her most dangerous adventure yet: high school. Always the explorer, Dora quickly finds herself leading Boots (her best friend, a monkey), Diego, and a rag tag group of teens on an adventure to save her parents and solve the impossible mystery behind a lost Inca civilization.",26.159,2019-08-08,Dora and the Lost City of Gold,6.7,1588
False,"[80, 28, 53]",en,An ex-CIA operative is brought back in on a very personal mission and finds himself pitted against his former pupil in a deadly game involving high level CIA officials and the Russian president-elect.,19.81,2014-08-27,The November Man,6.1,1375
False,"[10752, 36, 18, 12]",en,"On the brink of the First World War, Albert's beloved horse Joey is sold to the Cavalry by his father. Against the backdrop of the Great War, Joey begins an odyssey full of danger, joy, and sorrow, and he transforms everyone he meets along the way. Meanwhile, Albert, unable to forget his equine friend, searches the battlefields of France to find Joey and bring him home.",24.098,2011-12-25,War Horse,7.3,3181
False,"[18, 80, 28]",en,"""Dirty"" Harry Callahan is a San Francisco Police Inspector on the trail of a group of rogue cops who have taken justice into their own hands. When shady characters are murdered one after another in grisly fashion, only Dirty Harry can stop them.",24.143,1973-12-13,Magnum Force,7.1,945
False,[18],en,"When car dealer Charlie Babbitt learns that his estranged father has died, he returns home to Cincinnati, where he discovers that he has a savant older brother named Raymond and that his father's $3 million fortune is being left to the mental institution in which Raymond lives. Motivated by his father's money, Charlie checks Raymond out of the facility in order to return with him to Los Angeles. The brothers' cross-country trip ends up changing both their lives.",27.392,1988-12-12,Rain Man,7.8,5865
False,"[16, 10751, 14]",en,"Astonished to find the Beast has a deep-seeded hatred for the Christmas season, Belle endeavors to change his mind on the matter.",26.642,1997-11-11,Beauty and the Beast: The Enchanted Christmas,6.2,927
False,"[12, 14, 16, 10751]",en,"Arthur is a spirited ten-year old whose parents are away looking for work, whose eccentric grandfather has been missing for several years, and who lives with his grandmother in a country house that, in two days, will be repossessed, torn down, and turned into a block of flats unless Arthur's grandfather returns to sign some papers and pay off the family debt. Arthur discovers that the key to success lies in his own descent into the land of the Minimoys, creatures no larger than a tooth, whom his grandfather helped relocate to their garden. Somewhere among them is hidden a pile of rubies, too. Can Arthur be of stout heart and save the day? Romance beckons as well, and a villain lurks.",23.893,2006-12-13,Arthur and the Invisibles,6.4,2705
False,"[16, 14, 28, 12]",ja,"Zephyr, now known as Z, rides the seas with only one goal: Destroy all pirates and their dreams at becoming King of Pirates. When Luffy and his crew encounter him at sea, not only are they utterly defeated by the man with an arm made of Seastone, Nami, Robin, and Chopper are turned 10 years younger due to Z's minion Ain. Luffy is so determined to win against him that he does not even notice Z's master plan that could sacrifice thousands of lives.",27.143,2012-12-15,One Piece Film: Z,7.5,473
False,"[18, 36]",en,"The true story of technical troubles that scuttle the Apollo 13 lunar mission in 1970, risking the lives of astronaut Jim Lovell and his crew, with the failed journey turning into a thrilling saga of heroism. Drifting more than 200,000 miles from Earth, the astronauts work furiously with the ground crew to avert tragedy.",20.888,1995-06-30,Apollo 13,7.4,5022
False,"[10749, 35]",en,"When best friends and total opposites Debbie and Peter swap homes for a week, they get a peek into each other's lives that could open the door to love.",21.704,2023-02-10,Your Place or Mine,6.3,614
False,"[10752, 18]",hi,"The story of Captain Balram Singh Mehta of India’s 45 Cavalry regiment who, along with his siblings, fought on the eastern front during the Indo-Pakistani war of 1971. Named after the Russian amphibious war tank “PT-76”, which floats on water like an empty ‘pippa’ (tin) of ghee, the film traces Mehta's coming-of-age as he steps up to prove himself in a war to liberate Bangladesh.",38.583,2023-11-10,Pippa,7,1
False,"[28, 80]",ko,"In Chinatown, law and order is turned upside down when a trio of feral Chinese gangsters arrive, start terrorizing civilians, and usurping territory. The beleaguered local gangsters team up with the police, lead by the badass loose cannon Ma Seok-do, to bring them down. Based on a true story.",29.39,2017-10-03,The Outlaws,7.8,317
False,"[53, 80, 27]",en,"A thief makes a disturbing discovery in the house where he breaks in. Later, when he returns to the same house with his partner in crime, things are no longer how he expected.",27.891,2018-04-19,Bad Samaritan,6.7,621
False,"[27, 53]",en,A boy preacher named Isaac goes to a town in Nebraska called Gatlin and gets all the children to murder every adult in town.,24.38,1984-03-09,Children of the Corn,5.7,901
False,"[18, 10749]",es,"Various lives converge on an isolated island, all connected by an author whose novel has become inextricably entwined with his own life.",28.13,2001-08-24,Sex and Lucía,6.7,492
False,"[18, 10752]",en,"Jarhead is a film about a US Marine Anthony Swofford’s experience in the Gulf War. After putting up with an arduous boot camp, Swofford and his unit are sent to the Persian Gulf where they are eager to fight, but are forced to stay back from the action. Swofford struggles with the possibility of his girlfriend cheating on him, and as his mental state deteriorates, his desire to kill increases.",28.578,2005-11-04,Jarhead,6.6,2637
False,"[28, 12, 53]",hi,"A soldier caught by enemies and presumed dead comes back to complete his mission, accompanied by old companions and foes.",24.943,2023-01-25,Pathaan,6.5,116
False,"[18, 27]",en,"A reimagining of the classic horror tale about Carrie White, a shy girl outcast by her peers and sheltered by her deeply religious mother, who unleashes telekinetic terror on her small town after being pushed too far at her senior prom.",25.88,2013-10-16,Carrie,6,4220
False,"[80, 18, 9648, 53]",en,"An arrogant, high-powered attorney takes on the case of a poor altar boy found running away from the scene of the grisly murder of the bishop who has taken him in. The case gets a lot more complex when the accused reveals that there may or may not have been a third person in the room.",24.875,1996-03-06,Primal Fear,7.7,3088
False,[35],en,"While trying to save their childhood orphanage, Moe, Larry and Curly inadvertently stumble into a murder plot and wind up starring in a reality TV show.",23.128,2012-04-13,The Three Stooges,5.8,530
False,"[35, 12]",en,"From the director of the Hangover trilogy and Joker, Road Trip is a raunchy college comedy classic.  After an Ithaca college student films his one-night stand with a beautiful sorority girl, he discovers one of his friends has accidentally mailed the homemade porn tape to his girlfriend. In a frenzy, he must borrow a car and hit the road in a desperate bid to intercept the tape.  Featuring a talented cast that includes Breckin Meyer, Rachel Blanchard, Seann William Scott, Amy Smart, Fred Ward, Tom Green, Anthony Rapp, Andy Dick, and Ethan Suplee.",20.125,2000-05-19,Road Trip,6.2,1777
False,[18],en,"Two large, ignorant bullies ruthlessly pursue a small, brilliant boy in this young adult Roald Dahl short story.",29.617,2023-09-28,The Swan,6.9,179
False,"[10749, 27, 35, 53]",en,"A zombie outbreak has fallen upon the land in this reimagining of Jane Austen's classic tale of the tangled relationships between lovers from different social classes in 19th century England. Feisty heroine Elizabeth Bennet is a master of martial arts and weaponry and the handsome Mr. Darcy is a fierce zombie killer, yet the epitome of upper class prejudice. As the zombie outbreak intensifies, they must swallow their pride and join forces on the blood-soaked battlefield in order to conquer the undead once and for all.",23.377,2016-02-04,Pride and Prejudice and Zombies,6.1,2042
False,"[12, 10751]",en,"The untold true story set in the winter of 1925 that takes you across the treacherous terrain of the Alaskan tundra for an exhilarating and uplifting adventure that will test the strength, courage and determination of one man, Leonhard Seppala, and his lead sled dog, Togo.",25.883,2019-12-20,Togo,8.2,1832
False,"[16, 10751, 35]",en,A music-loving kinkajou named Vivo embarks on the journey of a lifetime to fulfill his destiny and deliver a love song for an old friend.,30.093,2021-07-30,Vivo,7.4,659
False,"[18, 53]",en,"Taken in by a wealthy couple after her sudden divorce, an isolated woman spirals into a surreal nightmare of manipulation, paranoia, and betrayal.",29.374,2023-11-10,Screwdriver,0,0
False,"[35, 10749]",en,"Viola Hastings is in a real jam. Complications threaten her scheme to pose as her twin brother, Sebastian, and take his place at a new boarding school. She falls in love with her handsome roommate, Duke, who loves beautiful Olivia, who has fallen for Sebastian! As if that were not enough, Viola's twin returns from London ahead of schedule but has no idea that his sister has already replaced him on campus.",24.072,2006-03-17,She's the Man,6.8,2781
False,"[28, 80, 878]",en,"CIA Agent Bill Pope is on a mission to track down a shadowy hacker named 'The Dutchman'. When he gets mysteriously killed, an experimental procedure transfers his memories into a dangerous ex-convict. When he wakes up Pope's memories, his mission is to eliminate The Dutchman before the hacker launches ICBMs and starts World War III.",24.125,2016-04-07,Criminal,6.2,1610
False,"[27, 9648, 53]",en,"Anthony and his partner move into a loft in the now gentrified Cabrini-Green. After a chance encounter with an old-timer exposes Anthony to the true story behind Candyman, he unknowingly opens a door to a complex past that unravels his own sanity and unleashes a terrifying wave of violence.",27.142,2021-08-25,Candyman,6,1406
False,"[53, 878, 18, 27]",en,"After getting in a car accident, a woman is held in a shelter with two men, who claim the outside world is affected by a widespread chemical attack.",27.825,2016-03-10,10 Cloverfield Lane,7,7420
False,"[28, 16, 12]",ja,"Desperate for cash, the Straw Hat Pirates enter a secret race between pirate crews known as the Dead End Competition. There, they must battle against powerful people, including the bounty hunter who wants to kill Gasparde and a climatic battle with Marine-turned-pirate Captain Gasparde.",22.12,2003-03-01,One Piece: Dead End Adventure,7,163
False,"[28, 80, 53]",en,"Upon learning that he has to come out of retirement to steal 50 cars in one night to save his brother Kip's life, former car thief Randall ""Memphis"" Raines enlists help from a few ""boost happy"" pals to accomplish a seemingly impossible feat. From countless car chases to relentless cops, the high-octane excitement builds as Randall swerves around more than a few roadblocks to keep Kip alive.",31.369,2000-06-09,Gone in Sixty Seconds,6.4,4068
False,"[35, 18, 10749]",en,"A young woman, recently released from a mental hospital, gets a job as a secretary to a demanding lawyer, where their employer-employee relationship turns into a sexual, sadomasochistic one.",29.567,2002-09-20,Secretary,6.8,1463
False,"[18, 28]",en,Members of the Granite Mountain Hotshots battle deadly wildfires to save an Arizona town.,24.123,2017-09-22,Only the Brave,7.4,1427
False,"[16, 10751, 35]",en,"Now that Frollo is gone, Quasimodo rings the bell with the help of his new friend and Esmeralda's and Phoebus' little son, Zephyr. But when Quasi stops by a traveling circus owned by evil magician Sarousch, he falls for Madellaine, Sarouch's assistant.",20.366,2002-02-05,The Hunchback of Notre Dame II,5.3,738
False,"[35, 10402]",en,"After the highs of winning the world championships, the Bellas find themselves split apart and discovering there aren't job prospects for making music with your mouth. But when they get the chance to reunite for an overseas USO tour, this group of awesome nerds will come together to make some music, and some questionable decisions, one last time.",27.373,2017-12-20,Pitch Perfect 3,6.5,3137
False,"[14, 28, 12]",en,"Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.",29.32,2016-06-29,The Legend of Tarzan,5.9,5946
False,"[28, 18, 53, 10752]",en,"While flying a routine reconnaissance mission over Bosnia, fighter pilot Chris Burnett photographs something he wasn't supposed to see and gets shot down behind enemy lines, where he must outrun an army led by a ruthless Serbian general. With time running out and a deadly tracker on his trail, Burnett's commanding officer decides to risk his career and launch a renegade rescue mission to save his life.",22.114,2001-11-30,Behind Enemy Lines,6.3,1339
False,"[28, 53]",en,"A group of officers based in a labyrinthine top-secret prison must fight for their lives against Hatchet, a brilliant and infamous high-value detainee. When he escapes, his mysterious and deadly agenda has far reaching and dire consequences.",21.897,2022-05-05,Black Site,6.4,199
False,"[12, 18, 36]",en,"Inspired by the incredible events surrounding a treacherous attempt to reach the summit of the world's highest mountain, ""Everest"" documents the awe-inspiring journey of two different expeditions challenged beyond their limits by one of the fiercest snowstorms ever encountered by mankind. Their mettle tested by the harshest of elements found on the planet, the climbers will face nearly impossible obstacles as a lifelong obsession becomes a breathtaking struggle for survival.",31.618,2015-09-10,Everest,6.8,4599
False,"[28, 878, 27, 10770]",en,"A military vessel on the search for an unidentified submersible finds themselves face to face with a giant shark, forced to use only what they have on board to defend themselves from the monstrous beast.",32.371,2018-08-10,Megalodon,5.6,263
False,"[53, 28]",en,A reformed hunter becomes involved in a deadly game of cat and mouse when he and the local sheriff set out to track a vicious killer who may have kidnapped his daughter years ago.,33.376,2020-07-18,The Silencing,6.5,573
False,"[18, 53, 80, 37]",en,"Following the loss of their son, a retired sheriff and his wife leave their Montana ranch to rescue their young grandson from the clutches of a dangerous family living off the grid in the Dakotas.",26.875,2020-11-05,Let Him Go,6.8,566
False,"[878, 9648, 53, 28]",en,An extremely wealthy elderly man dying from cancer undergoes a radical medical procedure that transfers his consciousness to the body of a healthy young man but everything may not be as good as it seems when he starts to uncover the mystery of the body's origins and the secret organization that will kill to keep its secrets.,27.809,2015-07-10,Self/less,6.4,2918
False,"[10751, 12, 14]",en,A lonely boy discovers a mysterious egg that hatches a sea creature of Scottish legend.,25.61,2007-12-25,The Water Horse,6.4,965
False,"[18, 10749, 37]",es,"After 25 years, an ex hired gun visits his old colleague, who is now a small town sheriff. Their past relationship is explored, as is how they reflect on it in the present.",30.623,2023-05-26,Strange Way of Life,6.4,131
False,"[27, 35]",en,"Taking inspiration from The Human Centipede films, the warden of a notorious and troubled prison looks to create a 500-person human centipede as a solution to his problems.",20.862,2015-05-22,The Human Centipede 3 (Final Sequence),3.7,705
False,"[53, 14, 28, 35]",en,A Hong Kong detective suffers a fatal accident involving a mysterious medallion and is transformed into an immortal warrior with superhuman powers.,19.858,2003-08-15,The Medallion,5.6,994
False,"[99, 10402]",en,"A portrait of musician and artist Peter Doherty as he tries to pursue his musical career while battling his addiction. Torn between the needs of his inner life and the demands of the outside world, Doherty dares to face all the demons to overcome this misunderstood disease.",19.789,2023-11-09,Peter Doherty: Stranger In My Own Skin,0,0
False,"[18, 10749, 12, 14]",en,"When strongman Samson rejects the love of the beautiful Philistine woman Delilah, she seeks vengeance that brings horrible consequences they both regret. The classic story of Samson and Delilah as told by Cecil B. DeMille.",24.605,1949-12-21,Samson and Delilah,6.6,188
False,"[16, 35]",ja,"In this animated short, poetry-spouting high-school swordsman Tatewaki Kuno comes into possession of the egg of the legendary phoenix, which is said to grant its owner incredible powers. A shopkeeper sells the egg to Kuno on one condition: ""Never, never, in any circumstance, put the darn thing on your head.""",29.273,1994-08-20,Ranma ½: The Movie 3 — The Super Non-Discriminatory Showdown: Team Ranma vs. the Legendary Phoenix,7.6,39
False,"[16, 35]",en,"Heart set on becoming a princess, Lisa Simpson is surprised to learn being bad might be more fun.",25.646,2022-09-08,Welcome to the Club,6.5,168
False,"[27, 10749]",en,"In the aftermath of a family tragedy, an aspiring author is torn between love for her childhood friend and the temptation of a mysterious outsider. Trying to escape the ghosts of her past, she is swept away to a house that breathes, bleeds… and remembers.",21.107,2015-10-13,Crimson Peak,6.6,4684
False,"[18, 878, 53]",en,"A representative of an alien race that went through drastic evolution to survive its own climate change, Klaatu comes to Earth to assess whether humanity can prevent the environmental damage they have inflicted on their own planet. When barred from speaking to the United Nations, he decides humankind shall be exterminated so the planet can survive.",24.353,2008-12-10,The Day the Earth Stood Still,5.6,3154
False,"[27, 9648]",en,An ex-cop and his family are the target of an evil force that is using mirrors as a gateway into their home.,21.852,2008-08-15,Mirrors,6.2,1704
False,[35],en,"Encouraged by his fiancee, a man and his father spend the weekend with her wealthy and exceedingly eccentric family. The gathering soon develops into a culture clash, allowing father and son to discover the true meaning of family.",29.813,2023-05-25,About My Father,6.2,142
False,"[28, 35, 80]",en,A DEA agent and an undercover Naval Intelligence officer who have been tasked with investigating one another find they have been set up by the mob -- the very organization the two men believe they have been stealing money from.,26.352,2013-08-02,2 Guns,6.5,3847
False,[18],en,A victim of the Boston Marathon bombing in 2013 helps the police track down the killers while struggling to recover from devastating trauma.,19.354,2017-09-22,Stronger,7,1390
False,[18],en,"After Rocky goes the distance with champ Apollo Creed, both try to put the fight behind them and move on. Rocky settles down with Adrian but can't put his life together outside the ring, while Creed seeks a rematch to restore his reputation. Soon enough, the ""Master of Disaster"" and the ""Italian Stallion"" are set on a collision course for a climactic battle that is brutal and unforgettable.",32.347,1979-06-15,Rocky II,7.3,4018
False,"[10749, 18, 36]",en,"The true story of boxer Jim Braddock who, following his retirement in the 1920s, makes a surprise comeback in order to lift his family out of poverty.",21.348,2005-06-02,Cinderella Man,7.5,2002
False,"[18, 53]",ko,"Released after being wrongfully convicted and imprisoned for 13 years, a woman begins executing her elaborate plan of retribution.",26.548,2005-07-29,Lady Vengeance,7.6,1493
False,"[35, 18, 10749]",en,A novelist's longstanding marriage is suddenly upended when she overhears her husband giving his honest reaction to her latest book.,33.391,2023-05-26,You Hurt My Feelings,6.6,66
False,"[10749, 18, 35]",en,"Mira Ray, dealing with the loss of her fiancé, sends a series of romantic texts to his old cell phone number… not realizing the number was reassigned to Rob Burns' new work phone. A journalist, Rob is captivated by the honesty in the beautifully confessional texts. When he’s assigned to write a profile of megastar Céline Dion, he enlists her help in figuring out how to meet Mira in person and win her heart.",28.447,2023-05-04,Love Again,6.6,206
False,"[18, 27, 9648]",en,"A small-town Oregon teacher and her brother, the local sheriff, discover a young student is harbouring a dangerous secret that could have frightening consequences.",23.62,2021-10-28,Antlers,6.3,975
False,"[10770, 9648, 18, 10749]",en,"When moving to a new town, Heidi and her kids discover a Christmas mystery with the help of the local handyman.",27.728,2023-11-09,Mystery on Mistletoe Lane,7,1
False,"[16, 10751, 12, 35]",en,"On Anna's birthday, Elsa and Kristoff are determined to give her the best celebration ever, but Elsa's icy powers may put more than just the party at risk.",25.598,2015-03-09,Frozen Fever,6.8,1744
False,"[53, 80, 9648]",en,"A psychic doctor, John Clancy, works with an FBI special agent in search of a serial killer.",28.497,2015-09-03,Solace,6.4,2080
False,[18],ar,"Zain, a 12-year-old boy scrambling to survive on the streets of Beirut, sues his parents for having brought him into such an unjust world, where being a refugee with no documents means that your rights can easily be denied.",21.101,2018-09-20,Capernaum,8.2,1542
False,"[10749, 18, 10751]",en,"When his wealthy grandfather finally dies, Jason Stevens fully expects to benefit when it comes to the reading of the will. But instead of a sizable inheritance, Jason receives a test, a series of tasks he must complete before he can get any money.",25.093,2007-03-09,The Ultimate Gift,7.6,390
False,"[10749, 18]",ko,"""Trust me tonight""  Min-ho is preparing to get a job and is spending some time in his parents' house. However, his parents aren't home and only his young sister-in-law is there. His brother Hyeon-soo had left the house after fighting with his wife. Min-ho can't help but feel attracted towards his young and appealing sister-in-law.",33.126,2016-10-27,Nice Sister-In-Law,1,1
False,"[35, 27, 878]",en,Aliens disguised as clowns crash land on Earth in a rural town to capture unsuspecting victims in cotton candy cocoons for later consumption.,23.09,1988-05-27,Killer Klowns from Outer Space,6.4,848
False,"[80, 53]",en,"Two determined women vie to escape their abusive relationships with a dirty Detective at rock bottom, determined to move sex trafficked girls over the Mexican border.",38.16,2023-11-03,Death on the Border,5.3,2
False,"[27, 53, 35]",pl,"When something horrible happens to the only survivor of a bloody massacre, an insecure rookie cop must overcome his fears to stop further carnage.",32.864,2021-10-27,Nobody Sleeps in the Woods Tonight 2,4.7,276
False,"[28, 80, 10749]",en,"Clarence marries hooker Alabama, steals cocaine from her pimp, and tries to sell it in Hollywood, while the owners of the coke try to reclaim it.",26.088,1993-09-09,True Romance,7.5,2484
False,"[35, 10751, 14, 10749]",en,"The beautiful princess Giselle is banished by an evil queen from her magical, musical animated land and finds herself in the gritty reality of the streets of modern-day Manhattan. Shocked by this strange new environment that doesn't operate on a ""happily ever after"" basis, Giselle is now adrift in a chaotic world badly in need of enchantment. But when Giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid - even though she is already promised to a perfect fairy tale prince back home - she has to wonder: Can a storybook view of romance survive in the real world?",33.34,2007-11-20,Enchanted,6.8,5114
False,"[27, 53]",en,"On the eve of her 38th birthday, a woman desperately attempts to fix her broken biological clock.",18.922,2023-03-28,Clock,5.7,157
False,"[16, 28]",ja,Naruto faces off against his old pupil Konohamaru in a tournament during the chuunin entrance exams.,22.599,2011-07-30,Chunin Exam on Fire! and Naruto vs. Konohamaru!,6.5,42
False,"[16, 12, 14]",ja,"Naruto, Shikamaru, and Sakura are executing their mission of delivering a lost pet to a certain village. However, right in the midst of things, troops led by the mysterious knight, Temujin, attack them. In the violent battle, the three become separated. Temujin challenges Naruto to a fight and at the end of the fierce battle, both fall together from a high cliff...",22.336,2005-08-06,Naruto the Movie: Legend of the Stone of Gelel,6.6,331
False,"[18, 27]",es,"After participating in a séance, young Laura begins to behave strangely. Alarmed, her parents ask Father Olmedo, one of the few exorcists authorized by the Vatican to intervene in cases of demonic possession, for help.",24.386,2022-11-04,13 Exorcisms,6,142
False,"[35, 12, 28]",en,Derek and Hansel are modelling again when an opposing company attempts to take them out from the business.,28.34,2016-02-06,Zoolander 2,4.9,2095
False,[10749],nl,,16.335,2023-11-09,Alles is nog steeds zoals het zou moeten zijn,8,1
False,[18],en,"Henri “Papillon” Charrière, a safecracker from the Parisian underworld, is wrongfully convicted and sentenced to life imprisonment in the penal colony of French Guiana, where he forges a strong friendship with Louis Dega, a counterfeiter who needs his protection.",20.341,2017-09-07,Papillon,7.3,1768
False,"[28, 53, 80]",fr,"After going to extremes to cover up an accident, a corrupt cop's life spirals out of control when he starts receiving threats from a mysterious witness.",25.61,2022-02-25,Restless,6.1,341
False,"[16, 35, 28, 10749]",ja,"When Prince Kirin of the 7 Lucky Gods shows up at the Tendo dojo looking for his bride-to-be, guess who's accidentally holding the scroll that signifies his future mate? Why, Akane, of course, and the rest of the Ranma crew is forced to take a boat to China in order to save her from the horrors of marriage and a diet of pickled vegetables.",27.48,1991-11-02,Ranma ½: The Movie — The Battle of Nekonron: The Fight to Break the Rules!,7.3,80
False,"[878, 28, 12]",en,"One thousand years after cataclysmic events forced humanity's escape from Earth, Nova Prime has become mankind's new home. Legendary General Cypher Raige returns from an extended tour of duty to his estranged family, ready to be a father to his 13-year-old son, Kitai. When an asteroid storm damages Cypher and Kitai's craft, they crash-land on a now unfamiliar and dangerous Earth. As his father lies dying in the cockpit, Kitai must trek across the hostile terrain to recover their rescue beacon. His whole life, Kitai has wanted nothing more than to be a soldier like his father. Today, he gets his chance.",21.333,2013-05-30,After Earth,5.2,6230
False,"[16, 10751]",en,"Riley, now 12, who is hanging out with her parents at home when potential trouble comes knocking. Mom's and Dad's Emotions find themselves forced to deal with Riley going on her first ""date.""",38.035,2015-11-03,Riley's First Date?,7.1,752
False,"[27, 18, 9648]",en,"There's a deadly zombie epidemic threatening humanity, but Wade, a small-town farmer and family man, refuses to accept defeat even when his daughter Maggie becomes infected. As Maggie's condition worsens and the authorities seek to eradicate those with the virus, Wade is pushed to the limits in an effort to protect her. Joely Richardson co-stars in this post-apocalyptic thriller.",25.241,2015-05-08,Maggie,5.4,1502
False,"[10751, 35, 18]",en,"A gorilla named Ivan who’s living in a suburban shopping mall tries to piece together his past, with the help of other animals, as they hatch a plan to escape from captivity.",31.089,2020-08-21,The One and Only Ivan,7.4,540
False,"[35, 28]",en,"For one month every year, five highly competitive friends hit the ground running in a no-holds-barred game of tag they’ve been playing since the first grade. This year, the game coincides with the wedding of their only undefeated player, which should finally make him an easy target. But he knows they’re coming...and he’s ready.",22.831,2018-05-30,Tag,6.7,2894
False,"[53, 18]",en,"Trevor, an insomniac lathe operator, experiences unusual occurrences at work and home. A strange man follows him everywhere, but no one else seems to notice him.",24.524,2004-07-02,The Machinist,7.5,5130
False,"[12, 16, 10751]",en,"Legendary secrets are revealed as Aladdin and his friends—Jasmine, Abu, Carpet and, of course, the always entertaining Genie—face all sorts of terrifying threats and make some exciting last-minute escapes pursuing the King Of Thieves and his villainous crew.",27.573,1996-05-20,Aladdin and the King of Thieves,6.3,1730
False,"[12, 18]",en,A father living in the forests of the Pacific Northwest with his six young kids tries to assimilate back into society.,26.279,2016-07-08,Captain Fantastic,7.9,6056
False,"[28, 16, 12]",ja,"In this OVA, Goku and his friends pose questions for the viewers about the Dragon Ball series.",21.822,1992-09-17,Dragon Ball Z: Gather Together! Goku's World,7.1,100
False,"[28, 12, 37]",en,"The Texas Rangers chase down a gang of outlaws led by Butch Cavendish, but the gang ambushes the Rangers, seemingly killing them all. One survivor is found, however, by an American Indian named Tonto, who nurses him back to health. The Ranger, donning a mask and riding a white stallion named Silver, teams up with Tonto to bring the unscrupulous gang and others of that ilk to justice.",28.775,2013-07-03,The Lone Ranger,6.1,5553
False,"[28, 12, 53]",en,"A disgruntled former employee hijacks the Seabourn Legend cruise liner. Set on a fixed course, without any means of communication and at the mercy of the hijacker, it's up to the one cop on vacation, and his soon to be fiancé (hopefully) Annie, to regain control of it before it kills the passengers and causes an environmental disaster. Insurmountable and daunting tasks awaits them on their  perilous journey throughout the ship trying to fend off the hijacker and save the passengers.",23.822,1997-06-13,Speed 2: Cruise Control,4.6,1499
False,"[28, 53, 80]",en,"The story revolves around a top-secret resort for retired U.S. intelligence officers. A group of criminals led by Balzary breach the compound, hellbent on revenge on Robert, forcing the retired officer and his son to save the day.",24.097,2021-12-17,Fortress,5.9,305
False,[18],en,"Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her.",27.221,2004-12-15,Million Dollar Baby,8,8942
False,"[12, 16, 14]",en,The Fellowship of the Ring embark on a journey to destroy the One Ring and end Sauron's reign over Middle-earth.,25.268,1978-11-15,The Lord of the Rings,6.6,779
False,[35],en,Fifteen directors and an all-star cast created this twisted comedy that follows three teens on the hunt for the world's most banned film.,26.571,2013-01-24,Movie 43,4.6,2157
False,"[28, 18, 53, 10749]",en,Escaped convict Sam Gillen single-handedly takes on ruthless developers who are determined to evict a widow with two young children.,21.567,1993-01-15,Nowhere to Run,6.3,637
False,[18],it,"Two teenage friends conspire to find out how much their youthful sensuality can disrupt one of their households, headed by a dentist and his mentally-ill wife.",25.547,1974-05-22,Appassionata,5.8,41
False,"[28, 14, 878]",en,"Elektra the warrior survives a near-death experience, becomes an assassin-for-hire, and tries to protect her two latest targets, a single father and his young daughter, from a group of supernatural assassins.",26.317,2005-01-13,Elektra,5,2245
False,"[16, 14]",ja,"After falling through a time-slip, Yusei Fudo (who has just had his powerful card stolen by a mysterious stranger) meets with Jaden Yuki and Yugi Muto, who agree to help Yusei defeat the evil Paradox, who is planning to destroy Pegasus before he can invent Duel Monsters.",30.516,2010-01-23,Yu-Gi-Oh!: Bonds Beyond Time,6.2,102
False,"[18, 10749, 10752]",sv,"Stig is a 15-year-old pupil of 37-year-old teacher Viola. He is attracted by her beauty and maturity while she is drawn to him by his youth and innocence, a godsent relief from her drunk and miserable husband.",29.563,1995-03-08,All Things Fair,6.6,115
False,"[28, 18, 53]",en,"In Los Angeles, an ex-con takes the underground fighting world by storm in his quest to fulfill a promise to a dead friend.",32.565,2009-02-07,Blood and Bone,7.3,698
False,"[28, 12, 35, 10751]",en,"Popeye is a super-strong, spinach-scarfing sailor man who's searching for his father. During a storm that wrecks his ship, Popeye washes ashore and winds up rooming at the Oyl household, where he meets Olive. Before he can win her heart, he must first contend with Olive's fiancé, Bluto.",22.012,1980-12-12,Popeye,5.4,549
